fecha,ruta,numero_bus,pasajeros_subieron,pasajeros_bajaron,capacidad_maxima,hora_programada,hora_real,temperatura_exterior,dia_semana,flujo_neto,ocupacion_actual,porcentaje_ocupacion,retraso_minutos,puntualidad,periodo_dia,es_hora_pico
2025-11-18 21:42:51.022536,Ruta 2 - Norte,102,5.0,5,60,2025-11-18 21:30:00,2025-11-18 21:30:17.769283944,32.58774279649238,Tuesday,0.0,26.0,43.33,0.3,A Tiempo,Noche,False
2025-11-19 00:42:51.022536,Ruta 4 - Este,102,6.0,8,60,2025-11-19 00:30:00,2025-11-19 00:30:31.311994980,26.47880154986508,Wednesday,-2.0,24.0,40.0,0.52,A Tiempo,Madrugada,False
2025-11-19 01:17:51.022536,Ruta 5 - Oeste,102,9.0,5,40,2025-11-19 01:15:00,2025-11-19 01:15:05.354558394,22.44180247640007,Wednesday,4.0,28.0,70.0,0.09,A Tiempo,Madrugada,False
2025-11-19 16:27:51.022536,Ruta 3 - Sur,102,9.0,13,40,2025-11-19 16:15:00,2025-11-19 16:17:45.960401244,27.076482835065043,Wednesday,-4.0,24.0,60.0,2.77,Retraso Leve,Tarde,False
2025-11-20 17:42:51.022536,Ruta 1 - Centro,102,6.0,6,50,2025-11-20 17:30:00,2025-11-20 17:31:04.939388760,13.527208331830124,Thursday,0.0,24.0,48.0,1.08,A Tiempo,Tarde,True
2025-11-21 08:57:51.022536,Ruta 3 - Sur,102,11.0,5,60,2025-11-21 08:45:00,2025-11-21 08:47:48.404586096,22.36921546685706,Friday,6.0,30.0,50.0,2.81,Retraso Leve,Mañana,True
2025-11-21 11:42:51.022536,Ruta 1 - Centro,102,14.0,5,50,2025-11-21 11:30:00,2025-11-21 11:32:09.035946288,29.969032642568266,Friday,9.0,39.0,78.0,2.15,Retraso Leve,Mañana,False
2025-11-21 16:07:51.022536,Ruta 4 - Este,102,4.0,7,40,2025-11-21 16:00:00,2025-11-21 16:01:30.446868840,29.03206115687141,Friday,-3.0,36.0,90.0,1.51,A Tiempo,Tarde,False
2025-11-22 01:12:51.022536,Ruta 6 - Express,102,8.0,5,40,2025-11-22 01:00:00,2025-11-22 01:01:48.015040386,27.013040935531308,Saturday,3.0,39.0,97.5,1.8,A Tiempo,Madrugada,False
2025-11-22 05:17:51.022536,Ruta 1 - Centro,102,11.0,9,40,2025-11-22 05:15:00,2025-11-22 05:15:23.170595220,24.884421081397758,Saturday,2.0,41.0,100.0,0.39,A Tiempo,Madrugada,False
2025-11-22 06:32:51.022536,Ruta 2 - Norte,102,6.0,4,60,2025-11-22 06:30:00,2025-11-22 06:32:47.768492160,26.150740904165023,Saturday,2.0,43.0,71.67,2.8,Retraso Leve,Madrugada,False
2025-11-22 15:42:51.022536,Ruta 3 - Sur,102,2.0,7,40,2025-11-22 15:30:00,2025-11-22 15:34:04.399318098,19.45425208328638,Saturday,-5.0,38.0,95.0,4.07,Retraso Leve,Tarde,False
2025-11-22 19:27:51.022536,Ruta 3 - Sur,102,7.0,10,60,2025-11-22 19:15:00,2025-11-22 19:15:41.821318566,20.968979896306443,Saturday,-3.0,35.0,58.33,0.7,A Tiempo,Noche,True
2025-11-23 05:32:51.022536,Ruta 6 - Express,102,6.0,5,50,2025-11-23 05:30:00,2025-11-23 05:31:55.030077942,33.23785840827091,Sunday,1.0,36.0,72.0,1.92,A Tiempo,Madrugada,False
2025-11-23 08:07:51.022536,Ruta 1 - Centro,102,5.0,4,50,2025-11-23 08:00:00,2025-11-23 08:00:28.051479756,26.81451110897661,Sunday,1.0,37.0,74.0,0.47,A Tiempo,Mañana,True
2025-11-23 08:47:51.022536,Ruta 1 - Centro,102,20.0,3,60,2025-11-23 08:45:00,2025-11-23 08:46:50.751876528,27.459355753947385,Sunday,17.0,54.0,90.0,1.85,A Tiempo,Mañana,True
2025-11-23 11:47:51.022536,Ruta 1 - Centro,102,9.0,8,40,2025-11-23 11:45:00,2025-11-23 11:49:09.328926750,28.694025518854755,Sunday,1.0,55.0,100.0,4.16,Retraso Leve,Mañana,False
2025-11-23 23:07:51.022536,Ruta 4 - Este,102,9.0,3,40,2025-11-23 23:00:00,2025-11-23 23:03:05.725996956,30.970316250407304,Sunday,6.0,61.0,100.0,3.1,Retraso Leve,Noche,False
2025-11-24 05:52:51.022536,Ruta 6 - Express,102,8.0,5,40,2025-11-24 05:45:00,2025-11-24 05:46:28.299830214,28.70530699288659,Monday,3.0,64.0,100.0,1.47,A Tiempo,Madrugada,False
2025-11-24 11:42:51.022536,Ruta 5 - Oeste,102,9.0,10,60,2025-11-24 11:30:00,2025-11-24 11:30:14.934503514,21.39574251616224,Monday,-1.0,63.0,100.0,0.25,A Tiempo,Mañana,False
2025-11-24 22:07:51.022536,Ruta 1 - Centro,102,4.0,3,60,2025-11-24 22:00:00,2025-11-24 22:04:18.811324308,26.212566327073727,Monday,1.0,64.0,100.0,4.31,Retraso Leve,Noche,False
2025-11-25 19:37:51.022536,Ruta 3 - Sur,102,7.0,7,50,2025-11-25 19:30:00,2025-11-25 19:33:37.758390990,31.73508269445405,Tuesday,0.0,64.0,100.0,3.63,Retraso Leve,Noche,True
2025-11-26 19:07:51.022536,Ruta 2 - Norte,102,9.0,7,50,2025-11-26 19:00:00,2025-11-26 19:00:50.133940566,26.5996576008377,Wednesday,2.0,66.0,100.0,0.84,A Tiempo,Noche,True
2025-11-09 17:57:51.022536,Ruta 1 - Centro,103,9.0,6,60,2025-11-09 17:45:00,2025-11-09 17:45:13.614465882,23.474728828537597,Sunday,3.0,3.0,5.0,0.23,A Tiempo,Tarde,True
2025-11-10 02:47:51.022536,Ruta 3 - Sur,103,8.0,5,60,2025-11-10 02:45:00,2025-11-10 02:46:12.390484644,29.909770780625152,Monday,3.0,6.0,10.0,1.21,A Tiempo,Madrugada,False
2025-11-10 12:12:51.022536,Ruta 6 - Express,103,7.0,5,40,2025-11-10 12:00:00,2025-11-10 12:04:49.666516260,29.861520897138096,Monday,2.0,8.0,20.0,4.83,Retraso Leve,Mañana,False
2025-11-10 14:47:51.022536,Ruta 2 - Norte,103,11.0,6,60,2025-11-10 14:45:00,2025-11-10 14:47:18.879316512,21.731640465697858,Monday,5.0,13.0,21.67,2.31,Retraso Leve,Tarde,False
2025-11-11 01:07:51.022536,Ruta 2 - Norte,103,7.0,1,50,2025-11-11 01:00:00,2025-11-11 01:00:45.864684552,18.7614955065241,Tuesday,6.0,19.0,38.0,0.76,A Tiempo,Madrugada,False
2025-11-11 08:32:51.022536,Ruta 6 - Express,103,6.0,5,40,2025-11-11 08:30:00,2025-11-11 08:30:14.817646680,31.99791944854543,Tuesday,1.0,20.0,50.0,0.25,A Tiempo,Mañana,True
2025-11-11 12:17:51.022536,Ruta 3 - Sur,103,8.0,5,40,2025-11-11 12:15:00,2025-11-11 12:17:29.301695046,27.848478927532227,Tuesday,3.0,23.0,57.5,2.49,Retraso Leve,Mañana,False
2025-11-12 00:57:51.022536,Ruta 1 - Centro,103,8.0,6,60,2025-11-12 00:45:00,2025-11-12 00:48:32.341771457,24.430157364489187,Wednesday,2.0,25.0,41.67,3.54,Retraso Leve,Madrugada,False
2025-11-12 04:22:51.022536,Ruta 4 - Este,103,15.0,9,40,2025-11-12 04:15:00,2025-11-12 04:18:47.346904380,26.814971228311627,Wednesday,6.0,31.0,77.5,3.79,Retraso Leve,Madrugada,False
2025-11-12 16:17:51.022536,Ruta 1 - Centro,103,3.0,9,50,2025-11-12 16:15:00,2025-11-12 16:21:19.529902452,26.678346477602588,Wednesday,-6.0,25.0,50.0,6.33,Retraso Grave,Tarde,False
2025-11-12 19:47:51.022536,Ruta 2 - Norte,103,10.0,7,50,2025-11-12 19:45:00,2025-11-12 19:45:29.136233742,25.47219323818798,Wednesday,3.0,28.0,56.0,0.49,A Tiempo,Noche,True
2025-11-12 22:47:51.022536,Ruta 6 - Express,103,10.0,5,40,2025-11-12 22:45:00,2025-11-12 22:45:04.448314872,18.475834822026624,Wednesday,5.0,33.0,82.5,0.07,A Tiempo,Noche,False
2025-11-13 00:22:51.022536,Ruta 1 - Centro,103,8.0,5,40,2025-11-13 00:15:00,2025-11-13 00:16:04.840225206,22.391321630279737,Thursday,3.0,36.0,90.0,1.08,A Tiempo,Madrugada,False
2025-11-13 07:02:51.022536,Ruta 6 - Express,103,2.0,7,60,2025-11-13 07:00:00,2025-11-13 07:03:00.333662646,29.96186659875032,Thursday,-5.0,31.0,51.67,3.01,Retraso Leve,Mañana,True
2025-11-13 14:22:51.022536,Ruta 5 - Oeste,103,11.0,7,40,2025-11-13 14:15:00,2025-11-13 14:15:53.284356918,27.33118174614675,Thursday,4.0,35.0,87.5,0.89,A Tiempo,Tarde,False
2025-11-13 18:32:51.022536,Ruta 6 - Express,103,2.0,6,40,2025-11-13 18:30:00,2025-11-13 18:33:11.386955598,21.998610749398438,Thursday,-4.0,31.0,77.5,3.19,Retraso Leve,Tarde,True
2025-11-13 20:02:51.022536,Ruta 5 - Oeste,103,6.0,8,40,2025-11-13 20:00:00,2025-11-13 20:05:54.627301644,24.35689827365036,Thursday,-2.0,29.0,72.5,5.91,Retraso Grave,Noche,False
2025-11-14 13:12:51.022536,Ruta 4 - Este,103,4.0,5,40,2025-11-14 13:00:00,2025-11-14 13:00:25.990112886,21.35642220519565,Friday,-1.0,28.0,70.0,0.43,A Tiempo,Tarde,False
2025-11-14 19:27:51.022536,Ruta 1 - Centro,103,8.0,4,40,2025-11-14 19:15:00,2025-11-14 19:17:23.761945470,28.380643974956385,Friday,4.0,32.0,80.0,2.4,Retraso Leve,Noche,True
2025-11-15 00:17:51.022536,Ruta 5 - Oeste,103,10.0,4,60,2025-11-15 00:15:00,2025-11-15 00:17:01.507679520,18.96822975036343,Saturday,6.0,38.0,63.33,2.03,Retraso Leve,Madrugada,False
2025-11-15 00:27:51.022536,Ruta 6 - Express,103,7.0,8,60,2025-11-15 00:15:00,2025-11-15 00:16:15.515916324,24.96884685284247,Saturday,-1.0,37.0,61.67,1.26,A Tiempo,Madrugada,False
2025-11-15 00:42:51.022536,Ruta 2 - Norte,103,11.0,7,50,2025-11-15 00:30:00,2025-11-15 00:36:41.533258068,25.814674730037147,Saturday,4.0,41.0,82.0,6.69,Retraso Grave,Madrugada,False
2025-11-15 02:47:51.022536,Ruta 4 - Este,103,10.0,9,60,2025-11-15 02:45:00,2025-11-15 02:50:40.810259484,29.999019396911432,Saturday,1.0,42.0,70.0,5.68,Retraso Grave,Madrugada,False
2025-11-15 03:32:51.022536,Ruta 5 - Oeste,103,8.0,7,40,2025-11-15 03:30:00,2025-11-15 03:30:31.197965316,33.788071364496645,Saturday,1.0,43.0,100.0,0.52,A Tiempo,Madrugada,False
2025-11-15 13:17:51.022536,Ruta 1 - Centro,103,3.0,5,60,2025-11-15 13:15:00,2025-11-15 13:17:56.893871376,27.237081853987053,Saturday,-2.0,41.0,68.33,2.95,Retraso Leve,Tarde,False
2025-11-16 10:42:51.022536,Ruta 2 - Norte,103,8.0,7,40,2025-11-16 10:30:00,2025-11-16 10:31:45.002906448,24.863720184904267,Sunday,1.0,42.0,100.0,1.75,A Tiempo,Mañana,False
2025-11-16 11:12:51.022536,Ruta 5 - Oeste,103,8.0,3,60,2025-11-16 11:00:00,2025-11-16 11:04:22.415136546,20.360756771827987,Sunday,5.0,47.0,78.33,4.37,Retraso Leve,Mañana,False
2025-11-16 12:22:51.022536,Ruta 6 - Express,103,5.0,2,40,2025-11-16 12:15:00,2025-11-16 12:19:38.607464454,23.206674904421995,Sunday,3.0,50.0,100.0,4.64,Retraso Leve,Mañana,False
2025-11-17 07:57:51.022536,Ruta 4 - Este,103,5.0,7,40,2025-11-17 07:45:00,2025-11-17 07:45:46.198452792,21.54762513801308,Monday,-2.0,48.0,100.0,0.77,A Tiempo,Mañana,True
2025-11-17 11:02:51.022536,Ruta 2 - Norte,103,11.0,5,50,2025-11-17 11:00:00,2025-11-17 11:03:12.426723342,32.69141028179684,Monday,6.0,54.0,100.0,3.21,Retraso Leve,Mañana,False
2025-11-17 11:07:51.022536,Ruta 5 - Oeste,103,6.0,9,40,2025-11-17 11:00:00,2025-11-17 11:01:02.157932850,27.932925126327184,Monday,-3.0,51.0,100.0,1.04,A Tiempo,Mañana,False
2025-11-18 12:17:51.022536,Ruta 2 - Norte,103,8.0,5,50,2025-11-18 12:15:00,2025-11-18 12:16:27.011959410,23.66603330561396,Tuesday,3.0,54.0,100.0,1.45,A Tiempo,Mañana,False
2025-11-19 03:37:51.022536,Ruta 4 - Este,103,9.0,6,60,2025-11-19 03:30:00,2025-11-19 03:31:14.308703850,26.055398041547253,Wednesday,3.0,57.0,95.0,1.24,A Tiempo,Madrugada,False
2025-11-19 04:07:51.022536,Ruta 3 - Sur,103,13.0,5,50,2025-11-19 04:00:00,2025-11-19 04:00:52.354435476,22.325968809453556,Wednesday,8.0,65.0,100.0,0.87,A Tiempo,Madrugada,False
2025-11-19 20:07:51.022536,Ruta 6 - Express,103,10.0,7,60,2025-11-19 20:00:00,2025-11-19 20:00:33.893615376,24.288428327567942,Wednesday,3.0,68.0,100.0,0.56,A Tiempo,Noche,False
2025-11-20 01:12:51.022536,Ruta 2 - Norte,103,12.0,5,60,2025-11-20 01:00:00,2025-11-20 01:06:58.578839886,25.0268763309147,Thursday,7.0,75.0,100.0,6.98,Retraso Grave,Madrugada,False
2025-11-20 02:52:51.022536,Ruta 6 - Express,103,4.0,12,40,2025-11-20 02:45:00,2025-11-20 02:46:38.580261690,28.930891927185023,Thursday,-8.0,67.0,100.0,1.64,A Tiempo,Madrugada,False
2025-11-20 05:17:51.022536,Ruta 5 - Oeste,103,10.0,8,40,2025-11-20 05:15:00,2025-11-20 05:15:10.386805974,31.496997684539583,Thursday,2.0,69.0,100.0,0.17,A Tiempo,Madrugada,False
2025-11-20 21:47:51.022536,Ruta 3 - Sur,103,11.0,4,60,2025-11-20 21:45:00,2025-11-20 21:47:28.871901720,16.441263083269767,Thursday,7.0,76.0,100.0,2.48,Retraso Leve,Noche,False
2025-11-21 04:32:51.022536,Ruta 6 - Express,103,13.0,5,60,2025-11-21 04:30:00,2025-11-21 04:31:38.739353310,20.11035189769283,Friday,8.0,84.0,100.0,1.65,A Tiempo,Madrugada,False
2025-11-21 10:02:51.022536,Ruta 1 - Centro,103,6.0,6,60,2025-11-21 10:00:00,2025-11-21 10:00:03.841052280,19.31645461494783,Friday,0.0,84.0,100.0,0.06,A Tiempo,Mañana,False
2025-11-21 11:22:51.022536,Ruta 4 - Este,103,6.0,5,40,2025-11-21 11:15:00,2025-11-21 11:22:08.043397278,20.319660741757268,Friday,1.0,85.0,100.0,7.13,Retraso Grave,Mañana,False
2025-11-22 01:07:51.022536,Ruta 4 - Este,103,9.0,8,50,2025-11-22 01:00:00,2025-11-22 01:00:33.323688096,26.758144163203447,Saturday,1.0,86.0,100.0,0.56,A Tiempo,Madrugada,False
2025-11-22 20:22:51.022536,Ruta 3 - Sur,103,3.0,8,40,2025-11-22 20:15:00,2025-11-22 20:16:26.440749198,28.29284709384439,Saturday,-5.0,81.0,100.0,1.44,A Tiempo,Noche,False
2025-11-23 02:07:51.022536,Ruta 4 - Este,103,6.0,8,60,2025-11-23 02:00:00,2025-11-23 02:01:44.191219332,38.74723682192939,Sunday,-2.0,79.0,100.0,1.74,A Tiempo,Madrugada,False
2025-11-23 04:52:51.022536,Ruta 5 - Oeste,103,9.0,3,40,2025-11-23 04:45:00,2025-11-23 04:45:17.635020420,24.55372847011916,Sunday,6.0,85.0,100.0,0.29,A Tiempo,Madrugada,False
2025-11-24 15:02:51.022536,Ruta 5 - Oeste,103,5.0,9,60,2025-11-24 15:00:00,2025-11-24 15:00:18.245353104,25.00179193558381,Monday,-4.0,81.0,100.0,0.3,A Tiempo,Tarde,False
2025-11-25 03:42:51.022536,Ruta 4 - Este,103,9.0,5,50,2025-11-25 03:30:00,2025-11-25 03:30:35.791233564,24.24141155126676,Tuesday,4.0,85.0,100.0,0.6,A Tiempo,Madrugada,False
2025-11-25 07:37:51.022536,Ruta 3 - Sur,103,9.0,5,50,2025-11-25 07:30:00,2025-11-25 07:30:31.358515253,28.16104808722669,Tuesday,4.0,89.0,100.0,0.52,A Tiempo,Mañana,True
2025-11-25 13:52:51.022536,Ruta 3 - Sur,103,6.0,6,60,2025-11-25 13:45:00,2025-11-25 13:46:41.613309762,25.10453508555065,Tuesday,0.0,89.0,100.0,1.69,A Tiempo,Tarde,False
2025-11-25 15:47:51.022536,Ruta 2 - Norte,103,11.0,6,40,2025-11-25 15:45:00,2025-11-25 15:48:34.268099346,33.10171542862702,Tuesday,5.0,94.0,100.0,3.57,Retraso Leve,Tarde,False
2025-11-26 05:02:51.022536,Ruta 2 - Norte,103,7.0,11,50,2025-11-26 05:00:00,2025-11-26 05:07:07.057712916,38.2011797901552,Wednesday,-4.0,90.0,100.0,7.12,Retraso Grave,Madrugada,False
2025-11-10 04:27:51.022536,Ruta 5 - Oeste,104,10.0,1,60,2025-11-10 04:15:00,2025-11-10 04:15:17.388194394,25.841527719066484,Monday,9.0,9.0,15.0,0.29,A Tiempo,Madrugada,False
2025-11-10 11:47:51.022536,Ruta 3 - Sur,104,9.0,5,50,2025-11-10 11:45:00,2025-11-10 11:45:17.742979482,20.799298829885004,Monday,4.0,13.0,26.0,0.3,A Tiempo,Mañana,False
2025-11-10 13:47:51.022536,Ruta 1 - Centro,104,8.0,6,60,2025-11-10 13:45:00,2025-11-10 13:50:18.439884222,25.335236421628764,Monday,2.0,15.0,25.0,5.31,Retraso Grave,Tarde,False
2025-11-12 02:47:51.022536,Ruta 3 - Sur,104,9.0,6,50,2025-11-12 02:45:00,2025-11-12 02:50:55.693969170,24.309263997432648,Wednesday,3.0,18.0,36.0,5.93,Retraso Grave,Madrugada,False
2025-11-12 06:27:51.022536,Ruta 5 - Oeste,104,9.0,15,40,2025-11-12 06:15:00,2025-11-12 06:19:53.452583136,28.646123824138755,Wednesday,-6.0,12.0,30.0,4.89,Retraso Leve,Madrugada,False
2025-11-12 08:17:51.022536,Ruta 2 - Norte,104,13.0,4,60,2025-11-12 08:15:00,2025-11-12 08:17:07.044463080,20.262447850864422,Wednesday,9.0,21.0,35.0,2.12,Retraso Leve,Mañana,True
2025-11-12 15:37:51.022536,Ruta 3 - Sur,104,9.0,10,60,2025-11-12 15:30:00,2025-11-12 15:33:43.119971148,25.89689257630157,Wednesday,-1.0,20.0,33.33,3.72,Retraso Leve,Tarde,False
2025-11-13 00:52:51.022536,Ruta 2 - Norte,104,6.0,2,60,2025-11-13 00:45:00,2025-11-13 00:45:00.557568330,22.10366759030106,Thursday,4.0,24.0,40.0,0.01,A Tiempo,Madrugada,False
2025-11-13 14:37:51.022536,Ruta 6 - Express,104,8.0,3,60,2025-11-13 14:30:00,2025-11-13 14:30:58.204953888,19.168034979095783,Thursday,5.0,29.0,48.33,0.97,A Tiempo,Tarde,False
2025-11-14 07:02:51.022536,Ruta 6 - Express,104,7.0,6,60,2025-11-14 07:00:00,2025-11-14 07:00:07.783714967,19.02993863051521,Friday,1.0,30.0,50.0,0.13,A Tiempo,Mañana,True
2025-11-14 08:42:51.022536,Ruta 2 - Norte,104,9.0,4,40,2025-11-14 08:30:00,2025-11-14 08:30:53.329468176,25.877366445662936,Friday,5.0,35.0,87.5,0.89,A Tiempo,Mañana,True
2025-11-16 11:47:51.022536,Ruta 1 - Centro,104,5.0,6,50,2025-11-16 11:45:00,2025-11-16 11:46:10.661194284,25.043221224622343,Sunday,-1.0,34.0,68.0,1.18,A Tiempo,Mañana,False
2025-11-17 01:42:51.022536,Ruta 2 - Norte,104,12.0,5,50,2025-11-17 01:30:00,2025-11-17 01:31:24.717914268,22.28295834159338,Monday,7.0,41.0,82.0,1.41,A Tiempo,Madrugada,False
2025-11-19 15:52:51.022536,Ruta 2 - Norte,104,4.0,11,40,2025-11-19 15:45:00,2025-11-19 15:45:24.523268826,20.41412259603903,Wednesday,-7.0,34.0,85.0,0.41,A Tiempo,Tarde,False
2025-11-19 18:32:51.022536,Ruta 4 - Este,104,8.0,4,60,2025-11-19 18:30:00,2025-11-19 18:31:03.259104882,27.794432976173745,Wednesday,4.0,38.0,63.33,1.05,A Tiempo,Tarde,True
2025-11-20 00:37:51.022536,Ruta 5 - Oeste,104,6.0,6,60,2025-11-20 00:30:00,2025-11-20 00:32:05.311521408,28.49467372978977,Thursday,0.0,38.0,63.33,2.09,Retraso Leve,Madrugada,False
2025-11-20 16:52:51.022536,Ruta 2 - Norte,104,2.0,6,60,2025-11-20 16:45:00,2025-11-20 16:45:22.331333136,27.386118045480544,Thursday,-4.0,34.0,56.67,0.37,A Tiempo,Tarde,False
2025-11-21 04:12:51.022536,Ruta 3 - Sur,104,3.0,3,60,2025-11-21 04:00:00,2025-11-21 04:02:11.096025486,22.258295294363016,Friday,0.0,34.0,56.67,2.18,Retraso Leve,Madrugada,False
2025-11-21 06:37:51.022536,Ruta 1 - Centro,104,3.0,8,60,2025-11-21 06:30:00,2025-11-21 06:31:49.101168102,19.52586457340596,Friday,-5.0,29.0,48.33,1.82,A Tiempo,Madrugada,False
2025-11-21 16:12:51.022536,Ruta 2 - Norte,104,7.0,9,50,2025-11-21 16:00:00,2025-11-21 16:05:14.772321036,23.63020187531689,Friday,-2.0,27.0,54.0,5.25,Retraso Grave,Tarde,False
2025-11-21 20:02:51.022536,Ruta 3 - Sur,104,12.0,5,40,2025-11-21 20:00:00,2025-11-21 20:03:48.400077606,21.002788657150127,Friday,7.0,34.0,85.0,3.81,Retraso Leve,Noche,False
2025-11-22 05:27:51.022536,Ruta 4 - Este,104,6.0,5,40,2025-11-22 05:15:00,2025-11-22 05:16:38.375099412,23.11300370537186,Saturday,1.0,35.0,87.5,1.64,A Tiempo,Madrugada,False
2025-11-22 06:02:51.022536,Ruta 5 - Oeste,104,7.0,2,40,2025-11-22 06:00:00,2025-11-22 06:01:48.488930124,18.226553085139862,Saturday,5.0,40.0,100.0,1.81,A Tiempo,Madrugada,False
2025-11-22 12:22:51.022536,Ruta 1 - Centro,104,8.0,4,40,2025-11-22 12:15:00,2025-11-22 12:15:40.726098090,23.866526581059208,Saturday,4.0,44.0,100.0,0.68,A Tiempo,Mañana,False
2025-11-23 02:42:51.022536,Ruta 3 - Sur,104,5.0,2,60,2025-11-23 02:30:00,2025-11-23 02:33:29.826112518,30.73146422958259,Sunday,3.0,47.0,78.33,3.5,Retraso Leve,Madrugada,False
2025-11-23 07:12:51.022536,Ruta 3 - Sur,104,7.0,4,40,2025-11-23 07:00:00,2025-11-23 07:03:05.243163444,30.03832031905334,Sunday,3.0,50.0,100.0,3.09,Retraso Leve,Mañana,True
2025-11-23 14:42:51.022536,Ruta 5 - Oeste,104,7.0,6,50,2025-11-23 14:30:00,2025-11-23 14:30:10.415185956,21.33516747470841,Sunday,1.0,51.0,100.0,0.17,A Tiempo,Tarde,False
2025-11-23 17:12:51.022536,Ruta 1 - Centro,104,15.0,4,60,2025-11-23 17:00:00,2025-11-23 17:00:33.190399974,28.670137604009152,Sunday,11.0,62.0,100.0,0.55,A Tiempo,Tarde,True
2025-11-23 17:37:51.022536,Ruta 3 - Sur,104,7.0,5,40,2025-11-23 17:30:00,2025-11-23 17:30:55.086448560,14.496116785808027,Sunday,2.0,64.0,100.0,0.92,A Tiempo,Tarde,True
2025-11-23 23:57:51.022536,Ruta 3 - Sur,104,7.0,4,50,2025-11-23 23:45:00,2025-11-23 23:51:31.358032488,26.412553361636736,Sunday,3.0,67.0,100.0,6.52,Retraso Grave,Noche,False
2025-11-24 08:42:51.022536,Ruta 4 - Este,104,8.0,10,50,2025-11-24 08:30:00,2025-11-24 08:30:07.092456714,29.214357582132862,Monday,-2.0,65.0,100.0,0.12,A Tiempo,Mañana,True
2025-11-24 10:17:51.022536,Ruta 3 - Sur,104,6.0,8,60,2025-11-24 10:15:00,2025-11-24 10:22:36.366647472,34.13845559386391,Monday,-2.0,63.0,100.0,7.61,Retraso Grave,Mañana,False
2025-11-24 11:07:51.022536,Ruta 1 - Centro,104,13.0,5,60,2025-11-24 11:00:00,2025-11-24 11:04:28.891637112,33.44202218630551,Monday,8.0,71.0,100.0,4.48,Retraso Leve,Mañana,False
2025-11-25 14:07:51.022536,Ruta 4 - Este,104,8.0,8,40,2025-11-25 14:00:00,2025-11-25 14:02:29.945605170,23.26900806458196,Tuesday,0.0,71.0,100.0,2.5,Retraso Leve,Tarde,False
2025-11-26 09:57:51.022536,Ruta 4 - Este,104,5.0,10,60,2025-11-26 09:45:00,2025-11-26 09:48:54.431668272,23.24162139080569,Wednesday,-5.0,66.0,100.0,3.91,Retraso Leve,Mañana,True
2025-11-26 16:22:51.022536,Ruta 2 - Norte,104,11.0,9,50,2025-11-26 16:15:00,2025-11-26 16:21:34.773324102,30.49756378552255,Wednesday,2.0,68.0,100.0,6.58,Retraso Grave,Tarde,False
2025-11-09 21:07:51.022536,Ruta 4 - Este,105,11.0,4,60,2025-11-09 21:00:00,2025-11-09 21:01:43.992859194,28.15350428368388,Sunday,7.0,7.0,11.67,1.73,A Tiempo,Noche,False
2025-11-10 04:52:51.022536,Ruta 6 - Express,105,9.0,11,40,2025-11-10 04:45:00,2025-11-10 04:47:47.860405368,25.31758451110041,Monday,-2.0,5.0,12.5,2.8,Retraso Leve,Madrugada,False
2025-11-11 07:52:51.022536,Ruta 5 - Oeste,105,6.0,8,50,2025-11-11 07:45:00,2025-11-11 07:46:13.292917722,17.036508483312677,Tuesday,-2.0,3.0,6.0,1.22,A Tiempo,Mañana,True
2025-11-11 10:32:51.022536,Ruta 2 - Norte,105,12.0,10,60,2025-11-11 10:30:00,2025-11-11 10:34:21.792630612,23.390331540738423,Tuesday,2.0,5.0,8.33,4.36,Retraso Leve,Mañana,False
2025-11-11 20:22:51.022536,Ruta 5 - Oeste,105,3.0,3,40,2025-11-11 20:15:00,2025-11-11 20:17:25.645676646,25.13491132325903,Tuesday,0.0,5.0,12.5,2.43,Retraso Leve,Noche,False
2025-11-11 21:52:51.022536,Ruta 2 - Norte,105,3.0,6,60,2025-11-11 21:45:00,2025-11-11 21:45:21.071073450,23.11361262605076,Tuesday,-3.0,2.0,3.33,0.35,A Tiempo,Noche,False
2025-11-12 13:47:51.022536,Ruta 6 - Express,105,6.0,8,50,2025-11-12 13:45:00,2025-11-12 13:46:44.192687514,28.274257511831685,Wednesday,-2.0,0.0,0.0,1.74,A Tiempo,Tarde,False
2025-11-12 14:47:51.022536,Ruta 3 - Sur,105,7.0,5,40,2025-11-12 14:45:00,2025-11-12 14:45:01.562962932,26.84217360580004,Wednesday,2.0,2.0,5.0,0.03,A Tiempo,Tarde,False
2025-11-12 15:52:51.022536,Ruta 5 - Oeste,105,8.0,6,50,2025-11-12 15:45:00,2025-11-12 15:45:03.359483580,21.846505468884928,Wednesday,2.0,4.0,8.0,0.06,A Tiempo,Tarde,False
2025-11-12 22:37:51.022536,Ruta 3 - Sur,105,7.0,6,60,2025-11-12 22:30:00,2025-11-12 22:34:46.296693018,19.759587931578192,Wednesday,1.0,5.0,8.33,4.77,Retraso Leve,Noche,False
2025-11-12 23:02:51.022536,Ruta 5 - Oeste,105,9.0,4,60,2025-11-12 23:00:00,2025-11-12 23:10:40.698033108,35.95579709516464,Wednesday,5.0,10.0,16.67,10.68,Retraso Grave,Noche,False
2025-11-12 23:47:51.022536,Ruta 2 - Norte,105,10.0,4,40,2025-11-12 23:45:00,2025-11-12 23:48:55.452252342,19.56913916492932,Wednesday,6.0,16.0,40.0,3.92,Retraso Leve,Noche,False
2025-11-13 06:22:51.022536,Ruta 3 - Sur,105,7.0,7,40,2025-11-13 06:15:00,2025-11-13 06:17:42.728495184,32.79516333183429,Thursday,0.0,16.0,40.0,2.71,Retraso Leve,Madrugada,False
